13722KRDU RDU20260811014511308/11/26 01:45:31  5-MIN KRDU 110645Z 27003KT 10SM FEW250 25/22 A3004 330 84 1600 280/03 RMK AO2 SLP167 T02500222
13722KRDU RDU20260811015011308/11/26 01:50:31  5-MIN KRDU 110650Z 00000KT 10SM FEW250 25/22 A3004 320 84 1600 000/00 RMK AO2 SLP168 T02500222
13722KRDU RDU20260811015510608/11/26 01:55:31  5-MIN KRDU 110655Z 25003KT 10SM FEW250 25/22 A3004 320 84 1600 260/03 RMK AO2 T02500222
13722KRDU RDU20260811020010608/11/26 02:00:31  5-MIN KRDU 110700Z 24005KT 10SM FEW250 25/22 A3004 330 84 1600 250/05 RMK AO2 T02500222
13722KRDU RDU20260811020510608/11/26 02:05:31  5-MIN KRDU 110705Z 24004KT 10SM FEW250 25/22 A3004 330 84 1600 250/04 RMK AO2 T02500222
13722KRDU RDU20260811021010608/11/26 02:10:31  5-MIN KRDU 110710Z 24005KT 10SM FEW120 25/22 A3004 330 84 1600 250/05 RMK AO2 T02500222
13722KRDU RDU20260811021510608/11/26 02:15:31  5-MIN KRDU 110715Z 24004KT 10SM FEW120 25/22 A3003 330 84 1600 250/04 RMK AO2 T02500222
13722KRDU RDU20260811022010608/11/26 02:20:31  5-MIN KRDU 110720Z 25004KT 10SM FEW120 24/22 A3003 340 87 1500 260/04 RMK AO2 T02440222
13722KRDU RDU20260811022510608/11/26 02:25:31  5-MIN KRDU 110725Z 26005KT 10SM FEW120 25/22 A3003 330 84 1600 270/05 RMK AO2 T02500222
13722KRDU RDU20260811023010608/11/26 02:30:31  5-MIN KRDU 110730Z 25004KT 10SM FEW120 24/22 A3003 340 87 1500 260/04 RMK AO2 T02440222
13722KRDU RDU20260811023510608/11/26 02:35:31  5-MIN KRDU 110735Z 24004KT 10SM FEW120 24/22 A3003 340 87 1500 250/04 RMK AO2 T02440222
13722KRDU RDU20260811024010608/11/26 02:40:31  5-MIN KRDU 110740Z 24004KT 10SM FEW120 25/22 A3003 340 84 1600 250/04 RMK AO2 T02500222
13722KRDU RDU20260811024511308/11/26 02:45:31  5-MIN KRDU 110745Z 24005KT 10SM FEW120 25/22 A3003 340 84 1600 250/05 RMK AO2 SLP163 T02500222
13722KRDU RDU20260811025011308/11/26 02:50:31  5-MIN KRDU 110750Z 23005KT 10SM FEW250 24/23 A3003 340 90 1500 240/05 RMK AO2 SLP163 T02440228
13722KRDU RDU20260811025510608/11/26 02:55:31  5-MIN KRDU 110755Z 24005KT 10SM FEW250 24/23 A3002 340 90 1600 240/05 RMK AO2 T02440228
13722KRDU RDU20260811030010608/11/26 03:00:31  5-MIN KRDU 110800Z 25004KT 10SM FEW250 24/23 A3002 340 90 1600 260/04 RMK AO2 T02440228
13722KRDU RDU20260811030510608/11/26 03:05:31  5-MIN KRDU 110805Z 26004KT 10SM FEW250 24/23 A3003 340 90 1600 270/04 RMK AO2 T02440228
13722KRDU RDU20260811031010608/11/26 03:10:31  5-MIN KRDU 110810Z 26004KT 10SM FEW250 24/23 A3003 340 90 1600 270/04 RMK AO2 T02440228
13722KRDU RDU20260811031510608/11/26 03:15:31  5-MIN KRDU 110815Z 25005KT 10SM FEW250 24/23 A3003 340 90 1600 260/05 RMK AO2 T02440228
13722KRDU RDU20260811032010608/11/26 03:20:31  5-MIN KRDU 110820Z 25004KT 10SM FEW250 24/23 A3003 340 90 1600 260/04 RMK AO2 T02440228
13722KRDU RDU20260811032510608/11/26 03:25:31  5-MIN KRDU 110825Z 24005KT 10SM FEW250 24/23 A3003 340 90 1600 250/05 RMK AO2 T02440228
13722KRDU RDU20260811033010608/11/26 03:30:31  5-MIN KRDU 110830Z 25003KT 10SM FEW250 24/23 A3003 340 90 1600 260/03 RMK AO2 T02440228
13722KRDU RDU20260811033510608/11/26 03:35:31  5-MIN KRDU 110835Z 25004KT 10SM FEW250 24/23 A3003 340 90 1600 260/04 RMK AO2 T02440228
13722KRDU RDU20260811034010608/11/26 03:40:31  5-MIN KRDU 110840Z 25003KT 10SM FEW250 24/23 A3003 340 90 1600 260/03 RMK AO2 T02440228
13722KRDU RDU20260811034511908/11/26 03:45:31  5-MIN KRDU 110845Z 26003KT 10SM FEW250 24/23 A3003 340 90 1600 270/03 RMK AO2 SLP162 T02440228 58009
13722KRDU RDU20260811035011908/11/26 03:50:31  5-MIN KRDU 110850Z 27003KT 10SM FEW250 24/23 A3003 340 90 1500 280/03 RMK AO2 SLP163 T02440228 58009
13722KRDU RDU20260811035510608/11/26 03:55:31  5-MIN KRDU 110855Z 26004KT 10SM FEW250 24/23 A3003 340 90 1500 270/04 RMK AO2 T02440228
13722KRDU RDU20260811040010608/11/26 04:00:31  5-MIN KRDU 110900Z 26004KT 10SM FEW250 24/23 A3003 330 90 1500 270/04 RMK AO2 T02440228
13722KRDU RDU20260811040510608/11/26 04:05:31  5-MIN KRDU 110905Z 26004KT 10SM FEW250 24/23 A3003 340 90 1500 270/04 RMK AO2 T02440228
13722KRDU RDU20260811041010608/11/26 04:10:31  5-MIN KRDU 110910Z 26004KT 10SM FEW250 24/23 A3003 330 90 1500 270/04 RMK AO2 T02440228
13722KRDU RDU20260811041510608/11/26 04:15:31  5-MIN KRDU 110915Z 26003KT 10SM FEW250 24/23 A3004 330 90 1500 270/03 RMK AO2 T02440228
13722KRDU RDU20260811042010608/11/26 04:20:31  5-MIN KRDU 110920Z 27003KT 10SM FEW250 24/23 A3004 330 90 1500 270/03 RMK AO2 T02440228
13722KRDU RDU20260811042510608/11/26 04:25:31  5-MIN KRDU 110925Z 26003KT 10SM FEW250 24/23 A3004 330 90 1500 270/03 RMK AO2 T02440228
13722KRDU RDU20260811043010608/11/26 04:30:31  5-MIN KRDU 110930Z 00000KT 10SM FEW250 24/23 A3004 320 90 1500 000/00 RMK AO2 T02440228
13722KRDU RDU20260811043510608/11/26 04:35:31  5-MIN KRDU 110935Z 28003KT 10SM FEW250 24/23 A3004 320 90 1500 280/03 RMK AO2 T02440228
13722KRDU RDU20260811044010608/11/26 04:40:31  5-MIN KRDU 110940Z 00000KT 10SM FEW250 24/23 A3005 320 90 1500 000/00 RMK AO2 T02440228
13722KRDU RDU20260811044511308/11/26 04:45:31  5-MIN KRDU 110945Z 28003KT 10SM FEW250 24/23 A3005 320 90 1500 290/03 RMK AO2 SLP169 T02440228
13722KRDU RDU20260811045011308/11/26 04:50:31  5-MIN KRDU 110950Z 29003KT 10SM FEW250 24/23 A3005 320 90 1500 300/03 RMK AO2 SLP170 T02440228
13722KRDU RDU20260811045510608/11/26 04:55:31  5-MIN KRDU 110955Z 00000KT 10SM FEW250 24/23 A3005 320 90 1500 000/00 RMK AO2 T02440228
13722KRDU RDU20260811050010608/11/26 05:00:31  5-MIN KRDU 111000Z 30003KT 10SM FEW250 24/23 A3005 320 90 1500 310/03 RMK AO2 T02440228
13722KRDU RDU20260811050510608/11/26 05:05:31  5-MIN KRDU 111005Z 30003KT 10SM FEW250 24/22 A3005 320 87 1500 310/03 RMK AO2 T02440222
13722KRDU RDU20260811051010608/11/26 05:10:31  5-MIN KRDU 111010Z 00000KT 10SM FEW250 24/22 A3005 320 87 1500 000/00 RMK AO2 T02440222
13722KRDU RDU20260811051510608/11/26 05:15:31  5-MIN KRDU 111015Z 29003KT 10SM FEW250 24/22 A3005 310 87 1500 300/03 RMK AO2 T02440222
13722KRDU RDU20260811052010608/11/26 05:20:31  5-MIN KRDU 111020Z 26003KT 10SM FEW250 24/22 A3005 310 87 1500 260/03 RMK AO2 T02440222
13722KRDU RDU20260811052510608/11/26 05:25:31  5-MIN KRDU 111025Z 26003KT 10SM FEW250 24/22 A3006 310 87 1500 270/03 RMK AO2 T02440222
13722KRDU RDU20260811053010608/11/26 05:30:31  5-MIN KRDU 111030Z 00000KT 10SM FEW250 24/22 A3005 310 87 1500 000/00 RMK AO2 T02440222
13722KRDU RDU20260811053510608/11/26 05:35:31  5-MIN KRDU 111035Z 23003KT 10SM FEW250 24/22 A3005 310 87 1500 240/03 RMK AO2 T02440222
13722KRDU RDU20260811054010608/11/26 05:40:31  5-MIN KRDU 111040Z 00000KT 10SM FEW250 24/22 A3005 320 90 1500 000/00 RMK AO2 T02390222
13722KRDU RDU20260811054511308/11/26 05:45:31  5-MIN KRDU 111045Z 00000KT 10SM FEW250 24/22 A3005 310 90 1500 000/00 RMK AO2 SLP171 T02390222
13722KRDU RDU20260811055011308/11/26 05:50:31  5-MIN KRDU 111050Z 00000KT 10SM SCT250 24/22 A3006 310 90 1500 000/00 RMK AO2 SLP172 T02390222
13722KRDU RDU20260811055510608/11/26 05:55:31  5-MIN KRDU 111055Z 00000KT 10SM SCT250 24/23 A3006 310 93 1500 000/00 RMK AO2 T02390228
13722KRDU RDU20260811060010608/11/26 06:00:31  5-MIN KRDU 111100Z 00000KT 10SM SCT250 24/23 A3006 310 93 1500 000/00 RMK AO2 T02390228
13722KRDU RDU20260811060510608/11/26 06:05:31  5-MIN KRDU 111105Z 23004KT 10SM SCT250 24/23 A3006 310 93 1500 230/04 RMK AO2 T02390228
13722KRDU RDU20260811061010608/11/26 06:10:31  5-MIN KRDU 111110Z 24003KT 10SM SCT250 24/23 A3006 310 90 1500 250/03 RMK AO2 T02440228
13722KRDU RDU20260811061510608/11/26 06:15:31  5-MIN KRDU 111115Z 23003KT 10SM SCT250 24/23 A3006 310 90 1500 240/03 RMK AO2 T02440228
13722KRDU RDU20260811062010608/11/26 06:20:31  5-MIN KRDU 111120Z 23003KT 10SM SCT250 24/23 A3006 310 90 1500 240/03 RMK AO2 T02440228
13722KRDU RDU20260811062510608/11/26 06:25:31  5-MIN KRDU 111125Z 23003KT 10SM SCT250 24/23 A3006 310 90 1500 240/03 RMK AO2 T02440228
13722KRDU RDU20260811063010608/11/26 06:30:31  5-MIN KRDU 111130Z 00000KT 10SM SCT250 24/23 A3006 310 90 1500 000/00 RMK AO2 T02440228
13722KRDU RDU20260811063510608/11/26 06:35:31  5-MIN KRDU 111135Z 00000KT 10SM SCT250 25/23 A3006 310 87 1600 000/00 RMK AO2 T02500228
13722KRDU RDU20260811064010608/11/26 06:40:31  5-MIN KRDU 111140Z 00000KT 10SM SCT250 25/23 A3006 310 87 1600 000/00 RMK AO2 T02500228
13722KRDU RDU20260811064513108/11/26 06:45:31  5-MIN KRDU 111145Z 00000KT 10SM SCT250 25/23 A3005 310 87 1600 000/00 RMK AO2 SLP171 T02500228 10256 20239 55010
13722KRDU RDU20260811065013108/11/26 06:50:31  5-MIN KRDU 111150Z 24003KT 10SM FEW250 26/23 A3005 310 84 1600 250/03 RMK AO2 SLP171 T02560228 10256 20239 55010
13722KRDU RDU20260811065510608/11/26 06:55:31  5-MIN KRDU 111155Z 24003KT 10SM FEW250 26/23 A3005 320 84 1700 250/03 RMK AO2 T02560228
13722KRDU RDU20260811070010608/11/26 07:00:31  5-MIN KRDU 111200Z 24004KT 10SM FEW250 26/23 A3005 320 84 1600 250/04 RMK AO2 T02560228
13722KRDU RDU20260811070510608/11/26 07:05:31  5-MIN KRDU 111205Z 24004KT 10SM FEW250 26/23 A3005 320 81 1700 250/04 RMK AO2 T02610228
13722KRDU RDU20260811071010608/11/26 07:10:31  5-MIN KRDU 111210Z 24004KT 10SM FEW250 26/23 A3005 320 81 1700 250/04 RMK AO2 T02610228
13722KRDU RDU20260811071510608/11/26 07:15:31  5-MIN KRDU 111215Z 23004KT 10SM FEW250 26/23 A3004 320 81 1700 240/04 RMK AO2 T02610228
13722KRDU RDU20260811072010608/11/26 07:20:31  5-MIN KRDU 111220Z 24005KT 10SM FEW250 26/23 A3005 320 81 1700 250/05 RMK AO2 T02610228
13722KRDU RDU20260811072510608/11/26 07:25:31  5-MIN KRDU 111225Z 26004KT 10SM FEW250 27/22 A3004 320 76 1800 270/04 RMK AO2 T02670222
13722KRDU RDU20260811073010608/11/26 07:30:31  5-MIN KRDU 111230Z 26004KT 10SM FEW250 27/23 A3004 330 79 1800 270/04 RMK AO2 T02670228
13722KRDU RDU20260811073510608/11/26 07:35:31  5-MIN KRDU 111235Z 24004KT 10SM FEW250 27/23 A3004 330 79 1800 250/04 RMK AO2 T02670228
13722KRDU RDU20260811074010608/11/26 07:40:31  5-MIN KRDU 111240Z 25005KT 10SM FEW250 27/23 A3003 330 76 1900 260/05 RMK AO2 T02720228
13722KRDU RDU20260811074511308/11/26 07:45:31  5-MIN KRDU 111245Z 28004KT 10SM FEW250 27/22 A3003 330 74 1900 290/04 RMK AO2 SLP164 T02720222
13722KRDU RDU20260811075011308/11/26 07:50:31  5-MIN KRDU 111250Z 28003KT 10SM FEW250 27/22 A3003 340 74 1900 290/03 RMK AO2 SLP163 T02720222
13722KRDU RDU20260811075510608/11/26 07:55:31  5-MIN KRDU 111255Z 26004KT 10SM FEW250 28/23 A3003 340 74 1900 260/04 RMK AO2 T02780228
13722KRDU RDU20260811080010608/11/26 08:00:31  5-MIN KRDU 111300Z 26004KT 10SM FEW250 28/22 A3003 340 71 1900 260/04 RMK AO2 T02780222
13722KRDU RDU20260811080510608/11/26 08:05:31  5-MIN KRDU 111305Z 26003KT 10SM FEW250 28/23 A3003 340 74 1900 270/03 RMK AO2 T02780228
13722KRDU RDU20260811081010608/11/26 08:10:31  5-MIN KRDU 111310Z 26004KT 10SM FEW250 28/23 A3003 340 74 1900 270/04 RMK AO2 T02780228
13722KRDU RDU20260811081510608/11/26 08:15:31  5-MIN KRDU 111315Z 29004KT 10SM FEW250 28/23 A3003 340 74 1900 300/04 RMK AO2 T02780228
13722KRDU RDU20260811082010608/11/26 08:20:31  5-MIN KRDU 111320Z VRB03KT 10SM FEW250 28/23 A3003 340 71 2000 VRB/03 RMK AO2 T02830228
13722KRDU RDU20260811082510608/11/26 08:25:31  5-MIN KRDU 111325Z 28004KT 10SM FEW250 28/23 A3003 340 71 2000 290/04 RMK AO2 T02830228
13722KRDU RDU20260811083010608/11/26 08:30:31  5-MIN KRDU 111330Z 25006KT 10SM FEW250 29/22 A3003 340 67 2000 260/06 RMK AO2 T02890222
13722KRDU RDU20260811083510608/11/26 08:35:31  5-MIN KRDU 111335Z 27005KT 10SM FEW250 29/22 A3003 340 67 2000 280/05 RMK AO2 T02890222
13722KRDU RDU20260811084010608/11/26 08:40:31  5-MIN KRDU 111340Z 29007KT 10SM FEW250 29/22 A3003 340 67 2000 300/07 RMK AO2 T02890222
13722KRDU RDU20260811084511308/11/26 08:45:31  5-MIN KRDU 111345Z VRB05KT 10SM FEW250 29/22 A3003 330 67 2000 VRB/05 RMK AO2 SLP164 T02890222
13722KRDU RDU20260811085011308/11/26 08:50:31  5-MIN KRDU 111350Z 26006KT 10SM FEW250 29/23 A3003 330 67 2100 270/06 RMK AO2 SLP164 T02940228
13722KRDU RDU20260811085510608/11/26 08:55:31  5-MIN KRDU 111355Z 28005KT 10SM FEW250 29/23 A3003 330 67 2100 290/05 RMK AO2 T02940228
13722KRDU RDU20260811090009608/11/26 09:00:31  5-MIN KRDU 111400Z 10SM FEW250 29/22 A3003 330 64 2100 M /M RMK AO2 T02940222
13722KRDU RDU20260811090510608/11/26 09:05:31  5-MIN KRDU 111405Z VRB06KT 10SM FEW250 29/22 A3003 330 62 2100 VRB/06 RMK AO2 T02940217
13722KRDU RDU20260811091010608/11/26 09:10:31  5-MIN KRDU 111410Z 28006KT 10SM FEW250 30/21 A3003 330 58 2200 290/06 RMK AO2 T03000211
13722KRDU RDU20260811091510608/11/26 09:15:31  5-MIN KRDU 111415Z 28005KT 10SM FEW250 30/21 A3003 330 58 2200 290/05 RMK AO2 T03000211
13722KRDU RDU20260811092010608/11/26 09:20:31  5-MIN KRDU 111420Z VRB04KT 10SM FEW250 30/21 A3003 340 58 2200 VRB/04 RMK AO2 T03000211
13722KRDU RDU20260811092510608/11/26 09:25:31  5-MIN KRDU 111425Z VRB03KT 10SM FEW250 30/21 A3003 340 58 2200 VRB/03 RMK AO2 T03000211
13722KRDU RDU20260811093010608/11/26 09:30:31  5-MIN KRDU 111430Z 31005KT 10SM FEW250 31/21 A3003 340 56 2200 320/05 RMK AO2 T03060211
13722KRDU RDU20260811093510608/11/26 09:35:31  5-MIN KRDU 111435Z 26007KT 10SM FEW250 31/21 A3002 340 54 2200 270/07 RMK AO2 T03060206
13722KRDU RDU20260811094010608/11/26 09:40:31  5-MIN KRDU 111440Z VRB06KT 10SM FEW250 31/21 A3002 340 54 2200 VRB/06 RMK AO2 T03060206
13722KRDU RDU20260811094511908/11/26 09:45:31  5-MIN KRDU 111445Z 30006KT 10SM FEW250 31/21 A3002 340 56 2200 300/06 RMK AO2 SLP161 T03060211 50008
13722KRDU RDU20260811095011908/11/26 09:50:31  5-MIN KRDU 111450Z 28005KT 10SM FEW250 31/21 A3002 340 56 2200 290/05 RMK AO2 SLP161 T03060211 50008
13722KRDU RDU20260811095510608/11/26 09:55:31  5-MIN KRDU 111455Z 27005KT 10SM FEW250 31/21 A3002 340 54 2300 280/05 RMK AO2 T03110211
13722KRDU RDU20260811100010608/11/26 10:00:31  5-MIN KRDU 111500Z 28006KT 10SM FEW250 31/21 A3002 340 53 2300 280/06 RMK AO2 T03110206
13722KRDU RDU20260811100510608/11/26 10:05:31  5-MIN KRDU 111505Z 30005KT 10SM FEW250 31/21 A3002 340 53 2300 310/05 RMK AO2 T03110206
13722KRDU RDU20260811101010608/11/26 10:10:31  5-MIN KRDU 111510Z 31006KT 10SM FEW250 31/21 A3002 340 53 2300 320/06 RMK AO2 T03110206
13722KRDU RDU20260811101510608/11/26 10:15:31  5-MIN KRDU 111515Z 28009KT 10SM FEW250 32/20 A3002 340 49 2400 290/09 RMK AO2 T03170200
13722KRDU RDU20260811102010608/11/26 10:20:31  5-MIN KRDU 111520Z 28006KT 10SM FEW250 31/20 A3003 340 51 2300 290/06 RMK AO2 T03110200
13722KRDU RDU20260811102510608/11/26 10:25:31  5-MIN KRDU 111525Z 29009KT 10SM FEW250 32/20 A3003 340 49 2400 290/09 RMK AO2 T03170200
13722KRDU RDU20260811103010608/11/26 10:30:31  5-MIN KRDU 111530Z 26007KT 10SM FEW250 32/21 A3003 340 51 2400 260/07 RMK AO2 T03170206
13722KRDU RDU20260811103510608/11/26 10:35:31  5-MIN KRDU 111535Z 30008KT 10SM FEW250 32/20 A3003 340 49 2400 310/08 RMK AO2 T03170200
13722KRDU RDU20260811104010608/11/26 10:40:31  5-MIN KRDU 111540Z 33007KT 10SM FEW250 32/20 A3003 340 48 2400 340/07 RMK AO2 T03220200
13722KRDU RDU20260811104511308/11/26 10:45:31  5-MIN KRDU 111545Z 31005KT 10SM FEW250 32/21 A3003 340 49 2400 320/05 RMK AO2 SLP163 T03220206
13722KRDU RDU20260811105011308/11/26 10:50:31  5-MIN KRDU 111550Z 26008KT 10SM FEW250 32/20 A3003 340 48 2400 270/08 RMK AO2 SLP163 T03220200
13722KRDU RDU20260811105510608/11/26 10:55:31  5-MIN KRDU 111555Z 27008KT 10SM FEW250 32/20 A3003 340 48 2400 280/08 RMK AO2 T03220200
13722KRDU RDU20260811110010608/11/26 11:00:31  5-MIN KRDU 111600Z 26008KT 10SM FEW250 32/20 A3003 330 48 2400 270/08 RMK AO2 T03220200
13722KRDU RDU20260811110510608/11/26 11:05:31  5-MIN KRDU 111605Z 31008KT 10SM FEW250 32/20 A3003 330 48 2400 320/08 RMK AO2 T03220200
13722KRDU RDU20260811111012208/11/26 11:10:31  5-MIN KRDU 111610Z 30007KT 260V340 10SM FEW250 32/19 A3003 330 46 2400 310/07 270V350 RMK AO2 T03220194
13722KRDU RDU20260811111511208/11/26 11:15:31  5-MIN KRDU 111615Z 28011G15KT 10SM FEW250 32/19 A3004 330 46 2400 290/11G15 RMK AO2 T03220194
13722KRDU RDU20260811112011208/11/26 11:20:31  5-MIN KRDU 111620Z 28008G15KT 10SM FEW250 33/19 A3004 330 44 2500 290/08G15 RMK AO2 T03280194
13722KRDU RDU20260811112512208/11/26 11:25:31  5-MIN KRDU 111625Z 30008KT 280V340 10SM FEW250 33/19 A3004 330 44 2500 310/08 290V350 RMK AO2 T03280194
13722KRDU RDU20260811113010608/11/26 11:30:31  5-MIN KRDU 111630Z 35009KT 10SM FEW250 32/19 A3004 330 46 2400 360/09 RMK AO2 T03220194
13722KRDU RDU20260811113510608/11/26 11:35:31  5-MIN KRDU 111635Z VRB06KT 10SM FEW250 33/20 A3004 330 46 2500 VRB/06 RMK AO2 T03280200
13722KRDU RDU20260811114010608/11/26 11:40:31  5-MIN KRDU 111640Z 33007KT 10SM FEW250 33/20 A3004 330 46 2500 340/07 RMK AO2 T03280200
13722KRDU RDU20260811114511908/11/26 11:45:31  5-MIN KRDU 111645Z 32009G14KT 10SM FEW250 33/21 A3004 330 46 2500 330/09G14 RMK AO2 SLP166 T03330206
13722KRDU RDU20260811115012608/11/26 11:50:31  5-MIN KRDU 111650Z 33008G16KT 10SM FEW045 FEW250 33/20 A3003 330 46 2500 340/08G16 RMK AO2 SLP165 T03280200
13722KRDU RDU20260811115511908/11/26 11:55:31  5-MIN KRDU 111655Z 27010G16KT 10SM FEW048 FEW250 33/20 A3004 330 46 2500 280/10G16 RMK AO2 T03280200
13722KRDU RDU20260811120011908/11/26 12:00:31  5-MIN KRDU 111700Z 28009G17KT 10SM FEW048 FEW250 33/21 A3004 330 48 2500 290/09G17 RMK AO2 T03280206
13722KRDU RDU20260811120511908/11/26 12:05:31  5-MIN KRDU 111705Z 27010G17KT 10SM FEW048 FEW250 33/21 A3003 330 48 2500 280/10G17 RMK AO2 T03280206
13722KRDU RDU20260811121011908/11/26 12:10:31  5-MIN KRDU 111710Z 32008G18KT 10SM FEW048 FEW250 33/21 A3003 340 48 2500 320/08G18 RMK AO2 T03280206
13722KRDU RDU20260811121511908/11/26 12:15:31  5-MIN KRDU 111715Z 29010G18KT 10SM FEW048 FEW250 33/21 A3003 340 46 2500 300/10G18 RMK AO2 T03330206
13722KRDU RDU20260811122011908/11/26 12:20:31  5-MIN KRDU 111720Z VRB06G16KT 10SM FEW048 FEW250 33/21 A3003 340 48 2500 VRB/06G16 RMK AO2 T03280206
13722KRDU RDU20260811122511908/11/26 12:25:31  5-MIN KRDU 111725Z 31009G16KT 10SM FEW048 FEW250 33/21 A3003 340 48 2500 320/09G16 RMK AO2 T03280206
13722KRDU RDU20260811123011308/11/26 12:30:31  5-MIN KRDU 111730Z 30008KT 10SM FEW048 FEW250 33/20 A3003 340 45 2500 310/08 RMK AO2 T03330200
13722KRDU RDU20260811123511308/11/26 12:35:31  5-MIN KRDU 111735Z 32009KT 10SM FEW048 FEW250 33/21 A3003 340 46 2500 330/09 RMK AO2 T03330206
13722KRDU RDU20260811124011808/11/26 12:40:31  5-MIN KRDU 111740Z VRB06G15KT 9SM FEW048 FEW250 33/20 A3002 340 46 2500 VRB/06G15 RMK AO2 T03280200
13722KRDU RDU20260811124514408/11/26 12:45:31  5-MIN KRDU 111745Z VRB06G15KT 10SM FEW048 FEW250 33/21 A3002 340 46 2500 VRB/06G15 RMK AO2 SLP160 T03330206 10333 20256 56010
13722KRDU RDU20260811125015408/11/26 12:50:31  5-MIN KRDU 111750Z 26008KT 240V300 10SM FEW050 FEW250 33/21 A3002 350 46 2600 270/08 250V310 RMK AO2 SLP159 T03330206 10333 20256 56010
13722KRDU RDU20260811125512908/11/26 12:55:31  5-MIN KRDU 111755Z 28007KT 230V340 10SM FEW050 FEW250 34/21 A3002 350 45 2600 290/07 240V350 RMK AO2 T03390206
13722KRDU RDU20260811130011908/11/26 13:00:31  5-MIN KRDU 111800Z 29008G16KT 10SM FEW050 FEW250 34/21 A3001 350 45 2600 300/08G16 RMK AO2 T03390206
13722KRDU RDU20260811130511908/11/26 13:05:31  5-MIN KRDU 111805Z 28009G16KT 10SM FEW050 FEW250 33/21 A3001 350 46 2600 280/09G16 RMK AO2 T03330206
13722KRDU RDU20260811131011908/11/26 13:10:31  5-MIN KRDU 111810Z 29007G16KT 10SM FEW050 FEW250 33/21 A3001 360 46 2600 300/07G16 RMK AO2 T03330206
13722KRDU RDU20260811131511908/11/26 13:15:31  5-MIN KRDU 111815Z 28007G15KT 10SM FEW050 FEW250 33/21 A3001 360 48 2600 290/07G15 RMK AO2 T03330211
13722KRDU RDU20260811132012908/11/26 13:20:31  5-MIN KRDU 111820Z 29008KT 260V350 10SM FEW050 FEW250 34/21 A3001 360 46 2600 300/08 270V360 RMK AO2 T03390211
13722KRDU RDU20260811132511908/11/26 13:25:31  5-MIN KRDU 111825Z 26010G15KT 10SM FEW050 FEW250 34/21 A3000 360 46 2600 270/10G15 RMK AO2 T03390211
13722KRDU RDU20260811133013508/11/26 13:30:31  5-MIN KRDU 111830Z 27008G15KT 230V290 10SM FEW050 FEW250 34/21 A3000 360 46 2600 280/08G15 240V300 RMK AO2 T03390211
13722KRDU RDU20260811133511908/11/26 13:35:31  5-MIN KRDU 111835Z 24010G20KT 10SM FEW050 FEW250 34/22 A3000 360 46 2700 250/10G20 RMK AO2 T03440217
13722KRDU RDU20260811134011908/11/26 13:40:31  5-MIN KRDU 111840Z 26006G20KT 10SM FEW050 FEW250 34/21 A3000 360 46 2600 270/06G20 RMK AO2 T03390211
13722KRDU RDU20260811134513608/11/26 13:45:31  5-MIN KRDU 111845Z 25008KT 220V290 10SM FEW050 FEW250 34/22 A3000 370 46 2700 260/08 230V300 RMK AO2 SLP152 T03440217
13722KRDU RDU20260811135012608/11/26 13:50:31  5-MIN KRDU 111850Z 26007G15KT 10SM FEW050 FEW250 34/21 A3000 370 46 2600 270/07G15 RMK AO2 SLP152 T03390211
13722KRDU RDU20260811135511908/11/26 13:55:31  5-MIN KRDU 111855Z 25009G15KT 10SM FEW050 FEW250 34/21 A3000 370 46 2600 260/09G15 RMK AO2 T03390211
13722KRDU RDU20260811140013508/11/26 14:00:31  5-MIN KRDU 111900Z 26008G15KT 230V290 10SM FEW050 FEW250 34/22 A2999 370 46 2700 260/08G15 240V300 RMK AO2 T03440217
13722KRDU RDU20260811140511308/11/26 14:05:31  5-MIN KRDU 111905Z 29008KT 10SM FEW050 FEW250 34/21 A2999 370 46 2600 300/08 RMK AO2 T03390211
13722KRDU RDU20260811141011308/11/26 14:10:31  5-MIN KRDU 111910Z 26007KT 10SM FEW050 FEW250 34/21 A2998 380 46 2700 270/07 RMK AO2 T03390211
13722KRDU RDU20260811141511308/11/26 14:15:31  5-MIN KRDU 111915Z 29009KT 10SM FEW050 FEW250 34/21 A2998 380 43 2700 300/09 RMK AO2 T03440206
13722KRDU RDU20260811142011308/11/26 14:20:31  5-MIN KRDU 111920Z 26008KT 10SM FEW050 FEW250 34/20 A2998 380 42 2700 270/08 RMK AO2 T03440200
13722KRDU RDU20260811142511308/11/26 14:25:31  5-MIN KRDU 111925Z VRB03KT 10SM FEW050 FEW250 34/20 A2998 380 42 2700 VRB/03 RMK AO2 T03440200
13722KRDU RDU20260811143011308/11/26 14:30:31  5-MIN KRDU 111930Z VRB05KT 10SM FEW050 FEW250 35/21 A2998 380 42 2800 VRB/05 RMK AO2 T03500206
13722KRDU RDU20260811143511308/11/26 14:35:31  5-MIN KRDU 111935Z 25007KT 10SM FEW050 FEW250 34/21 A2998 390 43 2700 260/07 RMK AO2 T03440206
13722KRDU RDU20260811144011308/11/26 14:40:31  5-MIN KRDU 111940Z VRB04KT 10SM FEW050 FEW250 35/21 A2997 390 42 2800 VRB/04 RMK AO2 T03500206
13722KRDU RDU20260811144512008/11/26 14:45:31  5-MIN KRDU 111945Z VRB06KT 10SM FEW050 FEW250 35/21 A2997 390 42 2800 VRB/06 RMK AO2 SLP144 T03500206
